cdacordao,tipo,PC1,PC2,PC3,PC4,PC5,PC6
1858191,f(mean HyDE),-0.225657,-0.390779,-0.078996,0.149827,0.091695,-0.082225
1858192,f(mean HyDE),-0.206965,-0.415882,-0.138773,0.154097,0.108304,0.017684
1858193,f(mean HyDE),-0.236455,-0.363992,-0.052572,0.145674,0.092011,-0.088608
1858197,f(mean HyDE),-0.236646,-0.374076,-0.086445,0.141676,0.083264,-0.080947
1857073,f(mean HyDE),-0.298841,0.206766,-0.046632,0.103414,-0.039946,-0.087090
1857146,f(mean HyDE),-0.267459,0.222244,0.038854,0.120903,-0.088374,-0.100193
1857293,f(mean HyDE),-0.232259,-0.343343,-0.071774,0.135023,0.097272,-0.082753
1857294,f(mean HyDE),-0.222285,-0.373803,-0.057010,0.148463,0.104884,-0.049710
1857306,f(mean HyDE),-0.223359,-0.392243,-0.095436,0.155518,0.104211,-0.041461
1857319,f(mean HyDE),-0.213128,-0.413243,-0.051195,0.158329,0.098299,-0.069035
1857320,f(mean HyDE),-0.230224,-0.379194,-0.072666,0.152005,0.106608,-0.058812
1857335,f(mean HyDE),-0.234291,-0.364555,-0.063393,0.121080,0.075311,-0.091868
1857350,f(mean HyDE),-0.208114,-0.396202,-0.041168,0.157396,0.103203,-0.072416
1857365,f(mean HyDE),-0.207082,-0.422779,-0.068875,0.154536,0.095150,-0.074112
1857366,f(mean HyDE),-0.221204,-0.372930,-0.057534,0.141328,0.092269,-0.085713
1857379,f(mean HyDE),-0.212328,-0.407527,-0.058285,0.159969,0.092015,-0.090321
1857380,f(mean HyDE),-0.204711,-0.419024,-0.041692,0.138144,0.109177,-0.074174
1857401,f(mean HyDE),-0.215024,-0.399874,-0.043494,0.157570,0.096974,-0.073042
1857402,f(mean HyDE),-0.227934,-0.415271,-0.071149,0.147657,0.089403,-0.078104
1857403,f(mean HyDE),-0.261646,0.077796,-0.061134,-0.008080,0.012469,0.143081
1857409,f(mean HyDE),-0.223040,-0.413680,-0.093326,0.152256,0.092563,-0.075724
1857410,f(mean HyDE),-0.224330,-0.376292,-0.034338,0.147428,0.104839,-0.073055
1857421,f(mean HyDE),-0.221800,-0.377912,-0.062996,0.146852,0.106988,-0.069958
1857422,f(mean HyDE),-0.214156,-0.378389,-0.053268,0.157029,0.114290,-0.063451
1857432,f(mean HyDE),-0.222051,-0.371009,-0.082546,0.164869,0.104169,-0.044659
1857433,f(mean HyDE),-0.244687,-0.324409,-0.085744,0.148064,0.093430,-0.059083
1857444,f(mean HyDE),-0.203711,-0.421179,-0.061611,0.150821,0.102553,-0.071748
1857445,f(mean HyDE),-0.214359,-0.418723,-0.072303,0.150293,0.096496,-0.079026
1856344,f(mean HyDE),-0.205403,0.006830,-0.160078,-0.196171,-0.114295,0.053068
1856556,f(mean HyDE),-0.207270,-0.421968,-0.134581,0.133048,0.079447,0.033007
1854823,f(mean HyDE),-0.259022,0.040517,-0.220322,-0.065555,0.005392,-0.017287
1854859,f(mean HyDE),-0.247322,0.032249,-0.266296,-0.055356,-0.017552,-0.022011
1854896,f(mean HyDE),-0.268323,0.155151,-0.199855,-0.031831,-0.067499,-0.014095
1854921,f(mean HyDE),-0.222737,-0.002817,-0.238901,-0.158575,0.011633,-0.056669
1854961,f(mean HyDE),-0.337946,0.251324,0.094993,0.201589,-0.062080,-0.024961
1854967,f(mean HyDE),-0.199618,-0.005041,-0.173333,-0.269957,-0.077901,0.089194
1854982,f(mean HyDE),-0.219644,-0.070436,-0.288322,-0.066855,0.094897,0.020979
1854990,f(mean HyDE),-0.254947,0.169900,-0.040794,0.066532,-0.124147,-0.149730
1855017,f(mean HyDE),-0.288366,0.158156,-0.009331,0.063103,-0.021816,0.085261
1855041,f(mean HyDE),-0.227632,-0.395184,-0.091098,0.141994,0.094989,-0.029911
1855044,f(mean HyDE),-0.319342,0.282231,0.079118,0.276804,-0.111039,-0.038618
1855055,f(mean HyDE),-0.213141,-0.370282,-0.110691,0.130712,0.107187,0.009786
1855056,f(mean HyDE),-0.211188,-0.378897,-0.127223,0.147343,0.116802,0.003242
1855057,f(mean HyDE),-0.217994,-0.408213,-0.096235,0.157407,0.111111,0.027804
1855071,f(mean HyDE),-0.214469,-0.400497,-0.073148,0.139573,0.109636,-0.032925
1855072,f(mean HyDE),-0.224814,-0.416742,-0.106139,0.173620,0.091738,0.016876
1855073,f(mean HyDE),-0.228482,-0.432565,-0.089709,0.167685,0.113464,-0.010665
1855074,f(mean HyDE),-0.272881,-0.305927,-0.144840,0.110387,0.088432,-0.046026
1855075,f(mean HyDE),-0.234282,-0.379714,-0.124744,0.154626,0.079370,0.018721
1855088,f(mean HyDE),-0.227297,-0.416334,-0.093689,0.178786,0.106298,0.013980
1855089,f(mean HyDE),-0.210047,-0.406946,-0.122418,0.164348,0.111149,0.040931
1855102,f(mean HyDE),-0.221964,-0.404238,-0.103454,0.151127,0.092688,0.012840
1855103,f(mean HyDE),-0.244761,-0.378279,-0.107693,0.154417,0.069187,-0.067743
1855128,f(mean HyDE),-0.267958,0.112277,-0.088683,0.070109,0.033111,-0.035891
1855159,f(mean HyDE),-0.221877,-0.412306,-0.108304,0.172059,0.107308,0.030781
1855175,f(mean HyDE),-0.218858,-0.419546,-0.109638,0.172102,0.102404,0.012628
1855176,f(mean HyDE),-0.217137,-0.414872,-0.124464,0.164891,0.099220,0.028117
1855181,f(mean HyDE),-0.279842,0.099296,-0.123835,-0.145993,-0.064481,-0.027601
1855186,f(mean HyDE),-0.223884,-0.409109,-0.110365,0.152420,0.106460,0.024919
1855187,f(mean HyDE),-0.219745,-0.421292,-0.119001,0.171205,0.113581,0.022170
1855210,f(mean HyDE),-0.168074,-0.379789,-0.112036,0.151204,0.126904,0.059693
1855211,f(mean HyDE),-0.217901,-0.415928,-0.104864,0.172294,0.082846,-0.041777
1855230,f(mean HyDE),-0.220396,-0.408764,-0.094779,0.156998,0.079649,-0.002764
1855251,f(mean HyDE),-0.226936,-0.422428,-0.080828,0.163157,0.101263,-0.029881
1855252,f(mean HyDE),-0.265550,-0.343339,-0.144228,0.154263,0.071763,-0.039036
1855254,f(mean HyDE),-0.262260,-0.335455,-0.060841,0.121785,0.084812,-0.078622
1862942,f(mean HyDE),-0.295457,0.280767,0.078612,0.137330,-0.098503,0.033252
1862946,f(mean HyDE),-0.230639,0.278384,-0.028824,0.154841,-0.238655,-0.149738
1862948,f(mean HyDE),-0.306242,0.293807,0.019952,0.232464,-0.073681,-0.125251
1862957,f(mean HyDE),-0.242430,0.179523,0.005202,0.104068,-0.182779,-0.184257
1862965,f(mean HyDE),-0.255113,0.176886,0.014092,0.112712,-0.127407,-0.208446
1862973,f(mean HyDE),-0.184757,0.160584,-0.152389,0.069901,-0.199671,-0.194537
1862978,f(mean HyDE),-0.217126,0.261239,0.071671,0.141420,-0.067829,-0.057316
1862990,f(mean HyDE),-0.295230,0.265181,0.017385,0.164558,-0.199483,-0.079924
1862297,f(mean HyDE),-0.286598,0.231651,-0.133941,0.086161,-0.212341,-0.193634
1862321,f(mean HyDE),-0.326585,0.298791,-0.031147,0.186205,-0.146903,-0.150360
1862327,f(mean HyDE),-0.339508,0.287111,-0.007276,0.212110,-0.161095,-0.160336
1862341,f(mean HyDE),-0.260222,0.183740,-0.109479,0.108017,-0.200367,-0.178366
1862358,f(mean HyDE),-0.292262,0.201861,-0.150340,0.126090,-0.166870,-0.110902
1862401,f(mean HyDE),-0.296219,0.166795,-0.096115,0.055841,-0.137996,-0.126416
1862444,f(mean HyDE),-0.298798,0.261601,-0.016227,0.210016,-0.102540,-0.180037
1861321,f(mean HyDE),-0.264153,0.246615,0.042025,0.155465,-0.250519,-0.275590
1861390,f(mean HyDE),-0.239241,0.215774,-0.113635,0.074472,-0.180425,-0.215428
1861391,f(mean HyDE),-0.259719,0.186992,-0.207950,0.059371,-0.241869,-0.183265
1861446,f(mean HyDE),-0.314933,0.183201,0.014676,0.109478,-0.174616,-0.135632
1861489,f(mean HyDE),-0.228566,0.227057,-0.152376,0.107916,-0.150952,-0.194775
1861490,f(mean HyDE),-0.284071,0.105541,-0.026960,0.118645,-0.090959,-0.111316
1861517,f(mean HyDE),-0.289999,0.233437,0.110359,0.185093,-0.045768,-0.021266
1861568,f(mean HyDE),-0.183182,0.144861,-0.043377,0.046912,-0.082157,-0.124324
1861596,f(mean HyDE),-0.231770,0.080332,-0.036374,-0.001124,-0.098595,-0.113456
1861676,f(mean HyDE),-0.275863,0.195174,-0.057695,0.129082,-0.174791,-0.135691
1860279,f(mean HyDE),-0.226833,0.229103,-0.072226,0.080066,-0.029034,-0.111317
1860294,f(mean HyDE),-0.328497,0.171940,-0.059123,0.125995,-0.031733,0.064076
1860300,f(mean HyDE),-0.249579,0.155834,-0.037775,0.034547,-0.168950,-0.188476
1860304,f(mean HyDE),-0.210358,0.092771,-0.122756,-0.014828,-0.093146,-0.103953
1860319,f(mean HyDE),-0.257606,0.204364,-0.039241,0.093198,-0.159254,-0.118284
1860330,f(mean HyDE),-0.292879,0.204369,0.006282,0.098707,-0.105353,-0.091836
1860345,f(mean HyDE),-0.276400,0.224619,0.020397,0.047615,-0.099592,-0.028322
1860348,f(mean HyDE),-0.228037,0.058211,-0.110446,0.030954,-0.092406,-0.072689
1860352,f(mean HyDE),-0.284068,0.239346,0.032003,0.168694,-0.039207,-0.075157
1860391,f(mean HyDE),-0.275369,0.249509,-0.037617,0.204565,-0.137549,-0.134164
1860412,f(mean HyDE),-0.303946,0.148239,-0.111417,0.004119,-0.136018,-0.030946
1860440,f(mean HyDE),-0.287860,0.199095,-0.002198,0.131860,-0.078590,-0.054098
1859299,f(mean HyDE),-0.278108,0.184355,-0.075258,0.140362,-0.127653,-0.155425
1859302,f(mean HyDE),-0.354735,0.243855,-0.010757,0.207304,-0.091131,-0.037599
1859378,f(mean HyDE),-0.272139,0.219046,-0.166652,0.073084,-0.139464,-0.145003
1859428,f(mean HyDE),-0.198647,0.275765,0.000158,0.109013,-0.201569,-0.217756
1859467,f(mean HyDE),-0.266475,0.237793,0.006399,0.149039,-0.195491,-0.133808
1859549,f(mean HyDE),-0.273554,0.190840,0.135668,0.049668,0.002073,0.119420
1859559,f(mean HyDE),-0.285403,0.241570,-0.015948,0.144395,-0.145157,-0.090065
1859566,f(mean HyDE),-0.279980,0.183856,-0.040536,0.057898,-0.215813,-0.212354
1859687,f(mean HyDE),-0.208284,0.176850,-0.152259,0.070447,-0.133959,-0.031504
1859713,f(mean HyDE),-0.295295,0.292873,0.092768,0.281963,-0.089827,-0.052314
1858331,f(mean HyDE),-0.239002,0.126494,-0.014850,-0.017766,-0.094947,-0.128564
1858334,f(mean HyDE),-0.344580,0.178226,-0.031634,0.194653,-0.120560,-0.136100
1858340,f(mean HyDE),-0.285555,0.262629,0.040192,0.103844,-0.118962,-0.097790
1858346,f(mean HyDE),-0.313362,0.275909,0.031929,0.170349,-0.207338,-0.098517
1858353,f(mean HyDE),-0.248888,0.148270,-0.057621,0.064539,-0.186166,-0.156565
1858372,f(mean HyDE),-0.209647,0.248662,-0.016180,0.067774,-0.158064,-0.104032
1858374,f(mean HyDE),-0.220023,0.194821,-0.010637,0.039807,-0.174321,-0.137151
1858376,f(mean HyDE),-0.241133,0.255980,0.043031,0.130260,-0.079286,-0.112552
1858396,f(mean HyDE),-0.314690,0.307776,0.060595,0.294157,-0.140648,-0.114127
1858414,f(mean HyDE),-0.266155,0.251412,0.017378,0.192846,-0.096380,-0.149102
1858417,f(mean HyDE),-0.308534,0.185894,-0.049042,0.108462,-0.227280,-0.127626
1858437,f(mean HyDE),-0.242679,0.181509,-0.067346,0.089101,-0.183369,-0.147004
1858448,f(mean HyDE),-0.339583,0.281757,-0.045401,0.249086,-0.095387,-0.111882
1858462,f(mean HyDE),-0.272162,0.239734,-0.031485,0.147918,-0.195731,-0.266255
1858521,f(mean HyDE),-0.308282,0.295414,-0.017815,0.260422,-0.078094,-0.119964
1858531,f(mean HyDE),-0.244285,0.055786,0.028977,0.115034,0.000459,0.095413
1858560,f(mean HyDE),-0.252088,0.151048,0.007618,0.015470,-0.174695,-0.145570
1858573,f(mean HyDE),-0.322874,0.216776,0.048785,0.138175,-0.117224,-0.069263
1858607,f(mean HyDE),-0.207222,0.240032,-0.072097,0.085649,-0.162237,-0.202027
1858617,f(mean HyDE),-0.283445,0.261878,-0.038360,0.131036,-0.229454,-0.141284
1857981,f(mean HyDE),-0.325376,0.235438,-0.058240,0.184941,-0.161545,-0.198446
1857985,f(mean HyDE),-0.291136,0.223013,0.053303,0.165252,-0.132530,-0.233221
1858170,f(mean HyDE),-0.301522,0.219886,-0.033309,0.151639,-0.151861,-0.206747
1857052,f(mean HyDE),-0.178035,0.219178,-0.022247,0.012340,-0.151229,-0.176697
1857053,f(mean HyDE),-0.212281,0.199376,-0.106578,0.075794,-0.116992,-0.144923
1857097,f(mean HyDE),-0.235515,0.192043,-0.154194,0.072579,-0.241798,-0.214181
1857107,f(mean HyDE),-0.348313,0.294532,0.019053,0.270961,-0.068455,-0.073125
1857108,f(mean HyDE),-0.233522,0.206878,-0.061532,0.094422,-0.233902,-0.199713
1857144,f(mean HyDE),-0.282914,0.257222,0.003789,0.179138,-0.206096,-0.094390
1857159,f(mean HyDE),-0.287766,0.187865,-0.073624,0.088220,-0.118667,-0.114830
1857394,f(mean HyDE),-0.273188,0.146983,-0.090401,0.057265,-0.203038,-0.201940
1857395,f(mean HyDE),-0.330796,0.228908,0.045960,0.130268,-0.144742,-0.026797
1857413,f(mean HyDE),-0.254496,0.118018,-0.098075,0.081212,-0.081345,-0.142608
1857462,f(mean HyDE),-0.306668,0.156905,-0.020623,0.092839,-0.137952,-0.074964
1857468,f(mean HyDE),-0.292173,0.161879,-0.179668,0.067980,-0.252725,-0.190506
1856363,f(mean HyDE),-0.263765,0.281674,0.013677,0.212102,-0.168827,-0.183022
1856365,f(mean HyDE),-0.246575,0.197206,-0.064972,0.075154,-0.186727,-0.105786
1856367,f(mean HyDE),-0.218236,0.146258,-0.080240,0.061387,-0.069099,-0.124238
1856372,f(mean HyDE),-0.279711,0.243891,0.009894,0.138690,-0.209221,-0.115344
1856499,f(mean HyDE),-0.243322,0.172370,-0.039324,0.052215,-0.097109,-0.073519
1856500,f(mean HyDE),-0.289044,0.215802,0.005665,0.094726,-0.072462,-0.002349
1856514,f(mean HyDE),-0.277862,0.257967,-0.010518,0.080182,-0.196193,-0.138474
1856523,f(mean HyDE),-0.241983,0.190362,-0.086720,0.044716,-0.200465,-0.242876
1854829,f(mean HyDE),-0.291702,0.294458,0.025863,0.240876,-0.092708,-0.066106
1854934,f(mean HyDE),-0.280352,0.161245,-0.114518,0.022807,-0.136960,-0.193372
1854940,f(mean HyDE),-0.174830,0.034517,-0.093822,-0.036273,-0.136812,-0.088247
1854972,f(mean HyDE),-0.285905,0.217244,-0.043354,0.176162,-0.174863,-0.174319
1854994,f(mean HyDE),-0.255285,0.139134,0.005397,0.173649,-0.027613,-0.048967
1855018,f(mean HyDE),-0.264497,0.182026,-0.098404,0.151690,-0.177423,-0.108068
1855066,f(mean HyDE),-0.221257,0.178974,-0.004667,0.020378,-0.100913,-0.140222
1855095,f(mean HyDE),-0.244740,0.242780,-0.021690,0.065902,-0.228699,-0.161484
1855131,f(mean HyDE),-0.285816,0.161529,0.076619,0.040587,-0.109129,-0.056905
1855182,f(mean HyDE),-0.303489,0.218310,-0.010826,0.227689,-0.036511,-0.090051
1855208,f(mean HyDE),-0.246435,0.308395,0.040811,0.184849,-0.121370,-0.159888
1855228,f(mean HyDE),-0.265182,0.228248,-0.101519,0.154797,-0.235077,-0.163126
1855229,f(mean HyDE),-0.249262,0.194060,-0.074571,0.116666,-0.102556,-0.100006
1855439,f(mean HyDE),-0.302957,0.209805,-0.045697,0.167639,-0.255472,-0.209676
1853832,f(mean HyDE),-0.286624,0.184219,0.035075,0.073867,-0.069932,-0.058675
1853858,f(mean HyDE),-0.276973,0.207771,0.014068,0.170821,0.074805,0.066767
1853866,f(mean HyDE),-0.291645,0.242275,-0.059530,0.148360,-0.136644,-0.130573
1853878,f(mean HyDE),-0.277738,0.245922,-0.081814,0.183084,-0.105643,-0.128513
1853885,f(mean HyDE),-0.299769,0.220728,0.174720,0.220813,-0.046110,-0.003831
1853899,f(mean HyDE),-0.308307,0.248213,0.095683,0.201781,-0.066527,-0.031484
1853900,f(mean HyDE),-0.296698,0.126647,-0.065635,0.091767,-0.128645,-0.168812
1853907,f(mean HyDE),-0.266905,0.280459,-0.028857,0.209263,-0.167014,-0.203890
1853925,f(mean HyDE),-0.280064,0.158192,-0.019932,0.055250,-0.192051,-0.230823
1853957,f(mean HyDE),-0.296409,0.068964,-0.103006,0.090511,0.075859,0.094452
1854018,f(mean HyDE),-0.267195,0.297540,0.096661,0.168718,-0.088274,-0.200152
1854042,f(mean HyDE),-0.325424,0.062495,-0.044866,0.155296,0.043002,0.101046
1854078,f(mean HyDE),-0.237925,0.218320,-0.046335,0.177067,-0.101608,-0.204156
1854108,f(mean HyDE),-0.231282,0.106829,0.002334,0.047742,0.000239,0.144411
1854162,f(mean HyDE),-0.172526,0.165241,-0.051600,0.054833,-0.192168,-0.144642
1854212,f(mean HyDE),-0.261169,0.123430,-0.050449,0.143682,-0.126757,-0.235573
1854237,f(mean HyDE),-0.209727,-0.066463,0.021221,0.193969,0.046145,0.129689
1854329,f(mean HyDE),-0.297976,0.157239,-0.159535,0.045138,-0.224307,-0.224618
1853192,f(mean HyDE),-0.252721,0.262570,0.111352,0.214349,-0.039043,-0.033111
1853195,f(mean HyDE),-0.290946,0.211374,-0.047889,0.144366,-0.149436,-0.130015
1853230,f(mean HyDE),-0.135133,0.125451,-0.082288,-0.110034,0.013242,-0.009172
1853242,f(mean HyDE),-0.360072,0.313045,0.089682,0.249421,-0.097397,-0.076413
1853246,f(mean HyDE),-0.351959,0.291613,0.089779,0.236836,-0.093786,-0.022931
1853261,f(mean HyDE),-0.331273,0.275258,0.042672,0.280677,-0.098502,-0.079296
1853268,f(mean HyDE),-0.298013,0.213963,-0.078386,0.160349,-0.063878,-0.135162
1853278,f(mean HyDE),-0.296578,0.135289,-0.019905,0.051445,0.007184,0.063821
1853297,f(mean HyDE),-0.314389,0.275254,0.054607,0.216562,-0.110284,-0.107073
1853298,f(mean HyDE),-0.211040,0.115971,0.004849,0.097157,-0.142054,-0.122181
1853307,f(mean HyDE),-0.210291,0.218580,-0.042775,0.101183,-0.042407,-0.161006
1853332,f(mean HyDE),-0.270039,0.085970,-0.094478,0.033256,0.010058,0.072446
1853365,f(mean HyDE),-0.272825,0.233114,0.078013,0.129816,-0.092182,0.010791
1853374,f(mean HyDE),-0.197168,0.084775,-0.133912,-0.081048,-0.041953,-0.061895
1853376,f(mean HyDE),-0.268214,0.207347,-0.066345,0.078081,-0.147587,-0.110514
1853394,f(mean HyDE),-0.283462,0.071850,-0.053791,0.012259,0.023850,0.011530
1853401,f(mean HyDE),-0.144364,0.220838,-0.103881,0.077585,-0.174125,-0.162445
1853407,f(mean HyDE),-0.204430,0.152380,-0.162972,0.039904,-0.116899,-0.180537
1853427,f(mean HyDE),-0.264424,0.224033,0.039175,0.155768,-0.063607,-0.066985
1853453,f(mean HyDE),-0.195788,0.116196,-0.267135,-0.038909,-0.085337,-0.101034
1853470,f(mean HyDE),-0.232306,0.139370,-0.028435,0.027897,-0.115535,-0.117285
1853530,f(mean HyDE),-0.205146,0.061661,0.020165,0.089369,0.049940,0.164969
1853591,f(mean HyDE),-0.285933,0.118502,-0.024128,0.177791,-0.004578,0.062605
1853624,f(mean HyDE),-0.208706,0.229208,-0.054816,0.101570,-0.154903,-0.202291
1853626,f(mean HyDE),-0.256480,0.083144,-0.047897,0.101399,0.016368,0.196896
1853639,f(mean HyDE),-0.258191,0.159147,-0.104906,-0.015329,-0.076009,-0.010824
1853654,f(mean HyDE),-0.311715,0.166445,0.059885,0.114693,-0.077319,0.033348
1853669,f(mean HyDE),-0.237875,0.069718,-0.057492,0.074916,-0.014190,0.012072
1853680,f(mean HyDE),-0.275086,0.219782,-0.029105,0.126642,-0.242519,-0.177384
1853692,f(mean HyDE),-0.277747,0.189801,-0.132822,0.071668,-0.190440,-0.208211
1853726,f(mean HyDE),-0.253162,0.220970,0.010294,0.052845,-0.151055,-0.121611
1853783,f(mean HyDE),-0.235637,0.204058,-0.104835,0.109767,-0.071383,-0.167531
1849751,f(mean HyDE),-0.211871,0.152995,-0.125859,-0.033160,-0.062186,0.049315
1849851,f(mean HyDE),-0.269668,0.070206,-0.231321,-0.186191,-0.095245,0.062855
1849229,f(mean HyDE),-0.197880,0.108311,-0.030429,-0.121195,-0.018864,0.029633
1849409,f(mean HyDE),-0.319918,0.240262,0.040879,0.104677,-0.117190,-0.008824
1849560,f(mean HyDE),-0.215117,0.193564,0.001618,0.153129,-0.095620,-0.173675
1849633,f(mean HyDE),-0.289496,0.222891,-0.042802,0.099445,-0.259094,-0.199255
1849651,f(mean HyDE),-0.293653,0.219318,0.005254,0.228099,-0.057543,-0.077247
1849660,f(mean HyDE),-0.160873,0.189129,-0.117611,0.093699,-0.270334,-0.250807
1848702,f(mean HyDE),-0.218029,0.040479,-0.140086,-0.058212,0.001458,-0.084154
1848712,f(mean HyDE),-0.248948,0.126667,-0.132584,-0.003211,-0.205118,-0.154226
1848745,f(mean HyDE),-0.265049,0.242944,-0.043991,0.200530,-0.155180,-0.177293
1848764,f(mean HyDE),-0.348764,0.322355,-0.007536,0.267600,-0.101025,-0.068593
